192.241.221.233 - - [05/Jul/2020:00:02:51 +0900] "GET /portal/redlion HTTP/1.1" 404 721
35.231.200.48 - - [05/Jul/2020:04:00:39 +0900] "GET /sub/location HTTP/1.0" 200 6931
35.231.200.48 - - [05/Jul/2020:04:02:07 +0900] "GET /sub/goods HTTP/1.0" 200 7520
35.231.200.48 - - [05/Jul/2020:04:02:12 +0900] "GET /board/write HTTP/1.0" 200 9318
35.231.200.48 - - [05/Jul/2020:04:05:00 +0900] "GET /sub/history HTTP/1.0" 200 4660
35.231.200.48 - - [05/Jul/2020:04:07:08 +0900] "GET /sub/business HTTP/1.0" 200 5415
35.231.200.48 - - [05/Jul/2020:04:09:41 +0900] "GET /sub/location HTTP/1.0" 200 6931
195.54.160.135 - - [05/Jul/2020:04:10:39 +0900] "POST /api/jsonws/invoke HTTP/1.1" 404 721
129.158.107.182 - - [05/Jul/2020:04:11:05 +0900] "-" 400 2101
210.75.7.85 - - [05/Jul/2020:04:26:54 +0900] "-" 400 2101
78.85.240.25 - - [05/Jul/2020:05:00:02 +0900] "GET / HTTP/1.1" 200 4351
94.200.76.222 - - [05/Jul/2020:05:02:50 +0900] "POST /cgi-bin/mainfunction.cgi HTTP/1.1" 404 682
42.115.11.68 - - [05/Jul/2020:05:05:40 +0900] "GET /admin/login.asp HTTP/1.1" 400 843
14.234.188.104 - - [05/Jul/2020:05:09:53 +0900] "GET / HTTP/1.1" 400 843
85.105.222.134 - - [05/Jul/2020:05:17:28 +0900] "GET / HTTP/1.1" 200 4351
46.11.27.244 - - [05/Jul/2020:05:35:24 +0900] "GET / HTTP/1.1" 400 843
93.147.48.189 - - [05/Jul/2020:05:36:12 +0900] "GET / HTTP/1.1" 400 843
85.93.20.170 - - [05/Jul/2020:05:36:12 +0900] "-" 400 2101
45.143.220.79 - - [05/Jul/2020:05:58:58 +0900] "GET / HTTP/1.1" 200 4351
195.54.160.135 - - [05/Jul/2020:06:05:46 +0900] "GET /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 721
78.46.61.245 - - [05/Jul/2020:06:14:46 +0900] "GET /robots.txt HTTP/1.1" 404 721
78.46.61.245 - - [05/Jul/2020:06:14:48 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-tops/25/?cate_no=25&sort_method=1 HTTP/1.1" 404 682
78.46.61.245 - - [05/Jul/2020:06:14:50 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-tops/25/?cate_no=25&sort_method=2 HTTP/1.1" 404 682
78.46.61.245 - - [05/Jul/2020:06:14:51 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-tops/25/?cate_no=25&sort_method=3 HTTP/1.1" 404 682
78.46.61.245 - - [05/Jul/2020:06:14:53 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-tops/25/?cate_no=25&sort_method=4 HTTP/1.1" 404 682
78.46.61.245 - - [05/Jul/2020:06:14:55 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-tops/25/?cate_no=25&sort_method=5 HTTP/1.1" 404 682
78.46.61.245 - - [05/Jul/2020:06:14:57 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-tops/25/?cate_no=25&sort_method=7 HTTP/1.1" 404 682
103.26.98.83 - - [05/Jul/2020:06:26:26 +0900] "-" 400 2101
157.55.39.24 - - [05/Jul/2020:06:26:47 +0900] "GET /robots.txt HTTP/1.1" 404 721
195.54.160.135 - - [05/Jul/2020:06:28:32 +0900] "POST /vendor/phpunit/phpunit/src/Util/PHP/eval-stdin.php HTTP/1.1" 404 721
207.46.13.189 - - [05/Jul/2020:06:43:07 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-outerwear/24/?page=1 HTTP/1.1" 404 721
114.35.74.186 - - [05/Jul/2020:07:32:44 +0900] "GET / HTTP/1.1" 400 843
128.201.66.218 - - [05/Jul/2020:07:36:58 +0900] "GET /admin/login.asp HTTP/1.1" 400 843
157.55.39.24 - - [05/Jul/2020:08:15:29 +0900] "GET /robots.txt HTTP/1.1" 404 721
207.46.13.1 - - [05/Jul/2020:08:16:03 +0900] "GET /board/free/write.html?board_no=1&page=1 HTTP/1.1" 404 721
194.180.224.117 - - [05/Jul/2020:08:31:18 +0900] "GET / HTTP/1.1" 200 4351
185.221.134.234 - - [05/Jul/2020:08:34:38 +0900] "HEAD /robots.txt HTTP/1.0" 404 -
129.144.3.47 - - [05/Jul/2020:08:39:26 +0900] "-" 400 2101
207.46.13.119 - - [05/Jul/2020:08:43:09 +0900] "GET /product/list.html?cate_no=24&page=1 HTTP/1.1" 404 721
79.185.151.223 - - [05/Jul/2020:08:47:21 +0900] "GET / HTTP/1.1" 400 843
119.207.72.68 - - [05/Jul/2020:08:47:44 +0900] "GET /board/write HTTP/1.1" 200 9338
119.207.72.68 - - [05/Jul/2020:08:47:53 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
216.244.66.245 - - [05/Jul/2020:09:04:24 +0900] "GET /robots.txt HTTP/1.1" 404 721
216.244.66.245 - - [05/Jul/2020:09:11:33 +0900] "GET /base/index.php HTTP/1.1" 404 721
119.207.72.108 - - [05/Jul/2020:09:13:07 +0900] "GET / HTTP/1.1" 200 4351
119.207.72.108 - - [05/Jul/2020:09:13:20 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
119.207.72.108 - - [05/Jul/2020:09:13:22 +0900] "GET /resources/jquery/jquery-3.4.1.min.js HTTP/1.1" 200 88145
119.207.72.178 - - [05/Jul/2020:09:13:23 +0900] "GET / HTTP/1.1" 200 4351
119.207.72.178 - - [05/Jul/2020:09:13:33 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
119.207.72.178 - - [05/Jul/2020:09:13:38 +0900] "GET /resources/jquery/jquery-3.4.1.min.js HTTP/1.1" 200 88145
45.124.147.54 - - [05/Jul/2020:09:26:26 +0900] "GET / HTTP/1.1" 200 4351
42.115.87.183 - - [05/Jul/2020:09:37:52 +0900] "GET /admin/login.asp HTTP/1.1" 400 843
64.90.36.114 - - [05/Jul/2020:09:38:17 +0900] "GET /wp-login.php HTTP/1.1" 404 721
103.84.243.52 - - [05/Jul/2020:09:40:22 +0900] "GET /admin/login.asp HTTP/1.1" 400 843
129.213.108.185 - - [05/Jul/2020:09:42:44 +0900] "-" 400 2101
79.142.76.206 - - [05/Jul/2020:09:53:40 +0900] "HEAD /sqlbackup.sql HTTP/1.1" 404 -
207.46.13.231 - - [05/Jul/2020:10:03:43 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-outerwear/24/?cate_no=24&sort_method=7 HTTP/1.1" 404 721
40.77.167.77 - - [05/Jul/2020:10:17:36 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-dresses/26/ HTTP/1.1" 404 721
156.54.127.242 - - [05/Jul/2020:10:20:52 +0900] "-" 400 2101
157.55.39.87 - - [05/Jul/2020:10:52:50 +0900] "GET /board/inquiry/write.html HTTP/1.1" 404 721
207.46.13.1 - - [05/Jul/2020:10:53:01 +0900] "GET / HTTP/1.1" 200 4351
192.35.168.204 - - [05/Jul/2020:11:03:35 +0900] "GET / HTTP/1.1" 200 4351
192.35.168.204 - - [05/Jul/2020:11:03:35 +0900] "GET / HTTP/1.1" 200 4351
216.244.66.245 - - [05/Jul/2020:11:20:07 +0900] "GET /base/int/int2.php HTTP/1.1" 404 721
129.150.85.147 - - [05/Jul/2020:11:31:23 +0900] "-" 400 2101
194.61.54.101 - - [05/Jul/2020:11:33:30 +0900] "GET /wp-login.php HTTP/1.1" 404 721
119.207.72.117 - - [05/Jul/2020:11:40:22 +0900] "GET /board/write HTTP/1.1" 200 9338
119.207.72.117 - - [05/Jul/2020:11:40:32 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
213.180.203.55 - - [05/Jul/2020:11:51:00 +0900] "GET /robots.txt HTTP/1.1" 404 721
213.180.203.55 - - [05/Jul/2020:11:51:03 +0900] "GET / HTTP/1.1" 200 4351
129.191.18.17 - - [05/Jul/2020:11:52:03 +0900] "-" 400 2101
157.55.39.87 - - [05/Jul/2020:11:52:18 +0900] "GET /category/%EB%8C%80%EB%B6%84%EB%A5%98-tops/25/?cate_no=25&sort_method=5 HTTP/1.1" 404 721
119.207.72.111 - - [05/Jul/2020:11:59:33 +0900] "GET /board/write HTTP/1.1" 200 9338
119.207.72.75 - - [05/Jul/2020:11:59:45 +0900] "GET /board/write HTTP/1.1" 200 9338
119.207.72.169 - - [05/Jul/2020:11:59:47 +0900] "GET /board/write HTTP/1.1" 200 9338
119.207.72.111 - - [05/Jul/2020:11:59:49 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
119.207.72.169 - - [05/Jul/2020:11:59:59 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
119.207.72.75 - - [05/Jul/2020:11:59:59 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
207.46.13.1 - - [05/Jul/2020:12:02:11 +0900] "GET /announce/announcement?page=1&perPageNum=10&searchType=&keyword= HTTP/1.1" 200 6170
45.143.220.79 - - [05/Jul/2020:12:18:14 +0900] "GET / HTTP/1.1" 200 4351
194.176.97.160 - - [05/Jul/2020:12:25:35 +0900] "GET / HTTP/1.1" 200 4351
122.117.179.84 - - [05/Jul/2020:12:47:46 +0900] "GET / HTTP/1.1" 400 843
147.135.20.204 - - [05/Jul/2020:12:59:01 +0900] "-" 400 2101
207.46.13.1 - - [05/Jul/2020:13:05:12 +0900] "GET /product/ HTTP/1.1" 404 721
37.120.156.26 - - [05/Jul/2020:13:24:25 +0900] "GET / HTTP/1.0" 200 4351
37.120.156.26 - - [05/Jul/2020:13:24:27 +0900] "GET /board/write HTTP/1.0" 200 9318
37.120.156.26 - - [05/Jul/2020:13:24:28 +0900] "POST /board/write HTTP/1.0" 302 -
37.120.156.26 - - [05/Jul/2020:13:24:29 +0900] "GET /board/write HTTP/1.0" 200 9318
51.254.135.152 - - [05/Jul/2020:13:27:14 +0900] "-" 400 2101
35.210.144.200 - - [05/Jul/2020:13:41:13 +0900] "GET /robots.txt HTTP/1.1" 404 721
35.210.144.200 - - [05/Jul/2020:13:41:13 +0900] "GET / HTTP/1.1" 200 4351
35.206.177.232 - - [05/Jul/2020:13:50:13 +0900] "GET /product/%ec%83%98%ed%94%8c%ec%83%81%ed%92%88-2/10/category/1/display/2 HTTP/1.1" 404 682
203.133.169.181 - - [05/Jul/2020:14:09:32 +0900] "GET /robots.txt HTTP/1.1" 404 721
203.133.169.181 - - [05/Jul/2020:14:09:32 +0900] "GET /ind-script/optimizer.php?filename=rZXhTsIwEIAfAP76HBd9AxkxMYIapvH30R1b2dar1xbk7R0wEojAdPXHlvba77utvbRQcE1weydghXPBGtBaSAu2MCPHQRTB0sGDsPHwTGuY6JIg4bpmM1y6G4jgE_SUs2x6eWa00rT2WJVtM-FgfC9V87wKZ0H5iXaxitSzKmMdhKKKMXqMXeJWeFkzYpTsxNNEh_Nt9BRaNAStWUqQw-SgLaoSlp-BZAP05UkMVq4NDINUl_NOqZ6TnCZ2G6Og3g3cb9sprugx-5NjT08416Yv90Rke7CpcecpOZp6H3yRppPL-gQrMhnKjx1R7cB5tNJzeN_vxjGYBBEyagOuKZaBFa0ogldtb7BgqdHHfsl_aYLXVffKF75uFtBrr8ld2V00mNOZqty9e3P7CumNv0hGoq4dbh2CEbqSfLzhSgX92tF5InVYmmPeson5l6muqBnvzY_JstP9839oV6jrl1WHQUhRBD7b4W_cXJ6HS_Mb&type=js&k=c320484b7c8769b06d74269d1d05cbdf1c6d3ccc&t=1563300670 HTTP/1.1" 404 721
207.46.13.1 - - [05/Jul/2020:14:19:30 +0900] "GET / HTTP/1.1" 200 4351
114.33.217.217 - - [05/Jul/2020:14:50:54 +0900] "GET / HTTP/1.1" 400 843
216.244.66.245 - - [05/Jul/2020:15:00:18 +0900] "GET /base/member/out.php HTTP/1.1" 404 721
106.102.11.207 - - [05/Jul/2020:15:20:09 +0900] "GET / HTTP/1.1" 200 4351
106.102.11.207 - - [05/Jul/2020:15:20:09 +0900] "GET /resources/css/style.css HTTP/1.1" 200 19252
106.102.11.207 - - [05/Jul/2020:15:20:09 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
106.102.11.207 - - [05/Jul/2020:15:20:09 +0900] "GET /resources/img/index/logo.png HTTP/1.1" 200 7964
106.102.11.207 - - [05/Jul/2020:15:20:09 +0900] "GET /resources/img/index/close.png HTTP/1.1" 200 7793
106.102.11.207 - - [05/Jul/2020:15:20:09 +0900] "GET /resources/img/index/mail.png HTTP/1.1" 200 6162
106.102.11.207 - - [05/Jul/2020:15:20:09 +0900] "GET /resources/jquery/jquery-3.4.1.min.js HTTP/1.1" 200 88145
106.102.11.207 - - [05/Jul/2020:15:20:09 +0900] "GET /resources/img/index/index_back.jpg HTTP/1.1" 200 86071
106.102.11.207 - - [05/Jul/2020:15:20:09 +0900] "GET /favicon.ico HTTP/1.1" 404 721
106.102.11.207 - - [05/Jul/2020:15:20:15 +0900] "GET /sub/company HTTP/1.1" 200 4767
106.102.11.207 - - [05/Jul/2020:15:20:15 +0900] "GET /resources/css/style.css;jsessionid=C4867A26F3CB3AA58EA028507EE0B8EF HTTP/1.1" 200 19252
106.102.11.207 - - [05/Jul/2020:15:20:16 +0900] "GET /resources/img/company/introduce2.jpg HTTP/1.1" 200 37037
106.102.11.207 - - [05/Jul/2020:15:20:16 +0900] "GET /resources/img/company/company.jpg HTTP/1.1" 200 85164
106.102.11.207 - - [05/Jul/2020:15:20:43 +0900] "GET /sub/history HTTP/1.1" 200 4660
106.102.11.207 - - [05/Jul/2020:15:20:44 +0900] "GET /resources/img/history/history_bottom_2020.png HTTP/1.1" 200 67576
106.102.11.207 - - [05/Jul/2020:15:20:58 +0900] "GET /sub/business HTTP/1.1" 200 5415
106.102.11.207 - - [05/Jul/2020:15:20:58 +0900] "GET /resources/img/business/business1.jpg HTTP/1.1" 200 26296
106.102.11.207 - - [05/Jul/2020:15:20:58 +0900] "GET /resources/img/business/business2.jpg HTTP/1.1" 200 21152
106.102.11.207 - - [05/Jul/2020:15:20:58 +0900] "GET /resources/img/business/business3.jpg HTTP/1.1" 200 26708
106.102.11.207 - - [05/Jul/2020:15:21:11 +0900] "GET /sub/goods HTTP/1.1" 200 7520
106.102.11.207 - - [05/Jul/2020:15:21:11 +0900] "GET /resources/img/goods/goods1.png HTTP/1.1" 200 44911
106.102.11.207 - - [05/Jul/2020:15:21:11 +0900] "GET /resources/img/goods/goods5.png HTTP/1.1" 200 37269
106.102.11.207 - - [05/Jul/2020:15:21:12 +0900] "GET /resources/img/goods/goods2.png HTTP/1.1" 200 101531
106.102.11.207 - - [05/Jul/2020:15:21:12 +0900] "GET /resources/img/goods/goods3.png HTTP/1.1" 200 109220
106.102.11.207 - - [05/Jul/2020:15:21:13 +0900] "GET /resources/img/goods/goods4.png HTTP/1.1" 200 126427
106.102.11.207 - - [05/Jul/2020:15:21:13 +0900] "GET /resources/img/goods/goods7.png HTTP/1.1" 200 125449
106.102.11.207 - - [05/Jul/2020:15:21:13 +0900] "GET /resources/img/goods/goods6.png HTTP/1.1" 200 130840
106.102.11.207 - - [05/Jul/2020:15:21:13 +0900] "GET /resources/img/goods/goods9.png HTTP/1.1" 200 99329
106.102.11.207 - - [05/Jul/2020:15:21:13 +0900] "GET /resources/img/goods/goods8.png HTTP/1.1" 200 111394
106.102.11.207 - - [05/Jul/2020:15:22:14 +0900] "GET /announce/announcement HTTP/1.1" 200 6170
106.102.11.207 - - [05/Jul/2020:15:22:18 +0900] "GET /announce/view?idx=1 HTTP/1.1" 200 5753
106.102.11.207 - - [05/Jul/2020:15:22:36 +0900] "GET /board/write HTTP/1.1" 200 9338
157.55.39.24 - - [05/Jul/2020:15:30:39 +0900] "GET /robots.txt HTTP/1.1" 404 721
18.236.248.115 - - [05/Jul/2020:15:33:34 +0900] "GET / HTTP/1.1" 200 4351
52.199.96.97 - - [05/Jul/2020:15:33:46 +0900] "-" 400 2101
203.133.169.181 - - [05/Jul/2020:15:45:56 +0900] "GET /robots.txt HTTP/1.1" 404 721
203.133.169.181 - - [05/Jul/2020:15:45:56 +0900] "GET /ind-script/i18n.php?lang=ko_KR&domain=front&v=2004221126 HTTP/1.1" 404 721
119.207.72.155 - - [05/Jul/2020:15:46:43 +0900] "GET / HTTP/1.1" 200 4351
119.207.72.155 - - [05/Jul/2020:15:46:43 +0900] "GET /resources/css/style.css HTTP/1.1" 200 19252
119.207.72.155 - - [05/Jul/2020:15:46:43 +0900] "GET /resources/css/style.css HTTP/1.1" 200 19252
119.207.72.155 - - [05/Jul/2020:15:46:43 +0900] "GET /resources/jquery/jquery-3.4.1.min.js HTTP/1.1" 200 88145
119.207.72.155 - - [05/Jul/2020:15:46:43 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
119.207.72.155 - - [05/Jul/2020:15:46:43 +0900] "GET /favicon.ico HTTP/1.1" 404 721
185.39.11.105 - - [05/Jul/2020:15:47:46 +0900] "GET / HTTP/1.1" 200 4351
40.77.167.189 - - [05/Jul/2020:16:06:16 +0900] "GET /member/id/ HTTP/1.1" 404 721
129.144.45.229 - - [05/Jul/2020:16:11:49 +0900] "-" 400 2101
128.14.134.134 - - [05/Jul/2020:16:23:08 +0900] "GET / HTTP/1.1" 200 4351
213.180.203.55 - - [05/Jul/2020:16:29:15 +0900] "GET /robots.txt HTTP/1.1" 404 721
213.180.203.55 - - [05/Jul/2020:16:29:19 +0900] "GET / HTTP/1.1" 200 4351
83.97.20.31 - - [05/Jul/2020:16:40:39 +0900] "GET / HTTP/1.0" 200 4351
170.78.37.132 - - [05/Jul/2020:16:49:45 +0900] "GET /admin/login.asp HTTP/1.1" 400 843
119.207.72.73 - - [05/Jul/2020:16:50:05 +0900] "GET /board/write HTTP/1.1" 200 9338
119.207.72.76 - - [05/Jul/2020:16:50:08 +0900] "GET /board/write HTTP/1.1" 200 9338
119.207.72.73 - - [05/Jul/2020:16:50:13 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
119.207.72.76 - - [05/Jul/2020:16:50:22 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
119.207.72.78 - - [05/Jul/2020:17:03:53 +0900] "GET /board/write HTTP/1.1" 200 9338
119.207.72.78 - - [05/Jul/2020:17:04:09 +0900] "GET /resources/jquery/jstyle.js HTTP/1.1" 200 494
185.143.221.215 - - [05/Jul/2020:17:05:08 +0900] "-" 400 2101
61.249.93.195 - - [05/Jul/2020:17:05:46 +0900] "GET /robots.txt HTTP/1.1" 404 721
61.249.93.195 - - [05/Jul/2020:17:05:46 +0900] "GET / HTTP/1.1" 200 4351
61.249.93.195 - - [05/Jul/2020:17:05:46 +0900] "GET / HTTP/1.1" 200 4351
61.249.93.195 - - [05/Jul/2020:17:07:40 +0900] "GET /sub/company HTTP/1.1" 200 4767
61.249.93.195 - - [05/Jul/2020:17:07:40 +0900] "GET /sub/company HTTP/1.1" 200 4767
61.249.93.195 - - [05/Jul/2020:17:08:40 +0900] "GET /sub/history HTTP/1.1" 200 4704
61.249.93.195 - - [05/Jul/2020:17:08:41 +0900] "GET /sub/history HTTP/1.1" 200 4704
195.54.160.135 - - [05/Jul/2020:17:09:19 +0900] "GET /solr/admin/info/system?wt=json HTTP/1.1" 404 721
61.249.93.195 - - [05/Jul/2020:17:09:41 +0900] "GET /sub/location HTTP/1.1" 200 6931
61.249.93.195 - - [05/Jul/2020:17:09:41 +0900] "GET /sub/location HTTP/1.1" 200 6931
61.249.93.195 - - [05/Jul/2020:17:10:35 +0900] "GET /sub/business HTTP/1.1" 200 5459
61.249.93.195 - - [05/Jul/2020:17:10:35 +0900] "GET /sub/business HTTP/1.1" 200 5415
61.249.93.195 - - [05/Jul/2020:17:11:41 +0900] "GET /sub/goods HTTP/1.1" 200 7564
61.249.93.195 - - [05/Jul/2020:17:11:42 +0900] "GET /sub/goods HTTP/1.1" 200 7564
195.54.160.135 - - [05/Jul/2020:17:12:21 +0900] "GET /?XDEBUG_SESSION_START=phpstorm HTTP/1.1" 200 4351
114.35.44.1 - - [05/Jul/2020:17:12:29 +0900] "GET / HTTP/1.1" 400 843
61.249.93.195 - - [05/Jul/2020:17:12:39 +0900] "GET /announce/announcement HTTP/1.1" 200 6170
61.249.93.195 - - [05/Jul/2020:17:12:40 +0900] "GET /announce/announcement HTTP/1.1" 200 6170
61.249.93.195 - - [05/Jul/2020:17:14:39 +0900] "GET /announce/view?idx=1 HTTP/1.1" 200 5753
61.249.93.195 - - [05/Jul/2020:17:14:39 +0900] "GET /announce/view?idx=1 HTTP/1.1" 200 5753
195.54.160.135 - - [05/Jul/2020:17:15:31 +0900] "GET null HTTP/1.1" 400 2125
61.249.93.195 - - [05/Jul/2020:17:15:40 +0900] "GET /announce/announcement?&perPageNum=10&searchType=&keyword= HTTP/1.1" 200 6170
61.249.93.195 - - [05/Jul/2020:17:15:40 +0900] "GET /announce/announcement?&perPageNum=10&searchType=&keyword= HTTP/1.1" 200 6170
195.54.160.135 - - [05/Jul/2020:17:15:42 +0900] "GET null HTTP/1.1" 400 2125
203.217.243.131 - - [05/Jul/2020:17:47:02 +0900] "GET / HTTP/1.1" 200 4351
89.243.99.203 - - [05/Jul/2020:18:03:44 +0900] "GET / HTTP/1.1" 400 843
195.54.160.135 - - [05/Jul/2020:18:18:40 +0900] "POST /api/jsonws/invoke HTTP/1.1" 404 721
